"","TimePeriod","position","water_year","Node","Species","Life_Stage","Hydraulic","bottom_type","Suitability_Class","Type","TimePercentage"
"281","critical","LOB",2012,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.9429223744292
"282","critical","LOB",2012,"F57C","Cladophora","Adult","Depth","Soft","High","High",98.2648401826484
"283","critical","LOB",2013,"F57C","Cladophora","Adult","Depth","Soft","High","Low",99.9771689497717
"284","critical","LOB",2013,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.8173515981735
"285","critical","LOB",2013,"F57C","Cladophora","Adult","Depth","Soft","High","High",99.0867579908676
"286","critical","LOB",2014,"F57C","Cladophora","Adult","Depth","Soft","High","Low",99.9885844748858
"287","critical","LOB",2014,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.851598173516
"288","critical","LOB",2014,"F57C","Cladophora","Adult","Depth","Soft","High","High",98.4246575342466
"289","critical","LOB",2015,"F57C","Cladophora","Adult","Depth","Soft","High","Low",100
"290","critical","LOB",2015,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.7950819672131
"291","critical","LOB",2015,"F57C","Cladophora","Adult","Depth","Soft","High","High",98.8387978142077
"292","critical","LOB",2016,"F57C","Cladophora","Adult","Depth","Soft","High","Low",99.9315068493151
"293","critical","LOB",2016,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.5662100456621
"294","critical","LOB",2016,"F57C","Cladophora","Adult","Depth","Soft","High","High",96.7808219178082
"295","critical","MC",2010,"F57C","Cladophora","Adult","Depth","Soft","High","Low",99.9543326863797
"296","critical","MC",2010,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.5889941774175
"297","critical","MC",2010,"F57C","Cladophora","Adult","Depth","Soft","High","High",96.5064505080489
"298","critical","MC",2011,"F57C","Cladophora","Adult","Depth","Soft","High","Low",99.9886156648452
"299","critical","MC",2011,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.806466302368
"300","critical","MC",2011,"F57C","Cladophora","Adult","Depth","Soft","High","High",98.7591074681239
"301","critical","MC",2012,"F57C","Cladophora","Adult","Depth","Soft","High","Low",100
"302","critical","MC",2012,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.9657534246575
"303","critical","MC",2012,"F57C","Cladophora","Adult","Depth","Soft","High","High",98.6643835616438
"304","critical","MC",2013,"F57C","Cladophora","Adult","Depth","Soft","High","Low",99.9885844748858
"305","critical","MC",2013,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.8744292237443
"306","critical","MC",2013,"F57C","Cladophora","Adult","Depth","Soft","High","High",99.2123287671233
"307","critical","MC",2014,"F57C","Cladophora","Adult","Depth","Soft","High","Low",100
"308","critical","MC",2014,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.8744292237443
"309","critical","MC",2014,"F57C","Cladophora","Adult","Depth","Soft","High","High",98.7214611872146
"310","critical","MC",2015,"F57C","Cladophora","Adult","Depth","Soft","High","Low",100
"311","critical","MC",2015,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.8178506375228
"312","critical","MC",2015,"F57C","Cladophora","Adult","Depth","Soft","High","High",99.1689435336976
"313","critical","MC",2016,"F57C","Cladophora","Adult","Depth","Soft","High","Low",99.9315068493151
"314","critical","MC",2016,"F57C","Cladophora","Adult","Depth","Soft","High","Medium",99.634703196347
"315","critical","MC",2016,"F57C","Cladophora","Adult","Depth","Soft","High","High",97.351598173516
"316","critical","ROB",2010,"F57C","Cladophora","Adult","Depth","Soft","Low","Low",4.66948281767325
"317","critical","ROB",2010,"F57C","Cladophora","Adult","Depth","Soft","Low","Medium",4.54389770521749
"318","critical","ROB",2010,"F57C","Cladophora","Adult","Depth","Soft","Low","High",3.36796437949538
"319","critical","ROB",2011,"F57C","Cladophora","Adult","Depth","Soft","Low","Low",1.52550091074681
"320","critical","ROB",2011,"F57C","Cladophora","Adult","Depth","Soft","Low","Medium",1.46857923497268
"321","critical","ROB",2011,"F57C","Cladophora","Adult","Depth","Soft","Low","High",0.967668488160291
"322","critical","ROB",2012,"F57C","Cladophora","Adult","Depth","Soft","Low","Low",1.76940639269406
"323","critical","ROB",2012,"F57C","Cladophora","Adult","Depth","Soft","Low","Medium",1.76940639269406
"324","critical","ROB",2012,"F57C","Cladophora","Adult","Depth","Soft","Low","High",1.59817351598174
"325","critical","ROB",2013,"F57C","Cladophora","Adult","Depth","Soft","Low","Low",0.947488584474886
"326","critical","ROB",2013,"F57C","Cladophora","Adult","Depth","Soft","Low","Medium",0.89041095890411
"327","critical","ROB",2013,"F57C","Cladophora","Adult","Depth","Soft","Low","High",0.69634703196347
"328","critical","ROB",2014,"F57C","Cladophora","Adult","Depth","Soft","Low","Low",1.59817351598174
"329","critical","ROB",2014,"F57C","Cladophora","Adult","Depth","Soft","Low","Medium",1.56392694063927
"330","critical","ROB",2014,"F57C","Cladophora","Adult","Depth","Soft","Low","High",1.24429223744292
"331","critical","ROB",2015,"F57C","Cladophora","Adult","Depth","Soft","Low","Low",1.20673952641166
"332","critical","ROB",2015,"F57C","Cladophora","Adult","Depth","Soft","Low","Medium",1.12704918032787
"333","critical","ROB",2015,"F57C","Cladophora","Adult","Depth","Soft","Low","High",0.89936247723133
"334","critical","ROB",2016,"F57C","Cladophora","Adult","Depth","Soft","Low","Low",3.29908675799087
"335","critical","ROB",2016,"F57C","Cladophora","Adult","Depth","Soft","Low","Medium",3.13926940639269
"336","critical","ROB",2016,"F57C","Cladophora","Adult","Depth","Soft","Low","High",2.43150684931507
"337","critical","LOB",2010,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.828747573924
"338","critical","LOB",2010,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",98.9382349583286
"339","critical","LOB",2010,"GLEN","Cladophora","Adult","Depth","Soft","High","High",96.1639456558968
"340","critical","LOB",2011,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.9203096539162
"341","critical","LOB",2011,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.5218579234973
"342","critical","LOB",2011,"GLEN","Cladophora","Adult","Depth","Soft","High","High",98.6452641165756
"343","critical","LOB",2012,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",100
"344","critical","LOB",2012,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.851598173516
"345","critical","LOB",2012,"GLEN","Cladophora","Adult","Depth","Soft","High","High",98.6073059360731
"346","critical","LOB",2013,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.9315068493151
"347","critical","LOB",2013,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.7716894977169
"348","critical","LOB",2013,"GLEN","Cladophora","Adult","Depth","Soft","High","High",99.1780821917808
"349","critical","LOB",2014,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.9429223744292
"350","critical","LOB",2014,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.6917808219178
"351","critical","LOB",2014,"GLEN","Cladophora","Adult","Depth","Soft","High","High",98.6643835616438
"352","critical","LOB",2015,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.9089253187614
"353","critical","LOB",2015,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.6926229508197
"354","critical","LOB",2015,"GLEN","Cladophora","Adult","Depth","Soft","High","High",99.0437158469945
"355","critical","LOB",2016,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.8173515981735
"356","critical","LOB",2016,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.2694063926941
"357","critical","LOB",2016,"GLEN","Cladophora","Adult","Depth","Soft","High","High",97.1689497716895
"358","critical","MC",2010,"GLEN","Cladophora","Adult","Depth","Soft","Low","Low",12.9010160977281
"359","critical","MC",2010,"GLEN","Cladophora","Adult","Depth","Soft","Low","Medium",12.5014271035506
"360","critical","MC",2010,"GLEN","Cladophora","Adult","Depth","Soft","Low","High",10.6519009019294
"361","critical","MC",2011,"GLEN","Cladophora","Adult","Depth","Soft","Low","Low",2.75500910746812
"362","critical","MC",2011,"GLEN","Cladophora","Adult","Depth","Soft","Low","Medium",2.56147540983607
"363","critical","MC",2011,"GLEN","Cladophora","Adult","Depth","Soft","Low","High",1.92395264116576
"364","critical","MC",2012,"GLEN","Cladophora","Adult","Depth","Soft","Low","Low",4.06392694063927
"365","critical","MC",2012,"GLEN","Cladophora","Adult","Depth","Soft","Low","Medium",4.00684931506849
"366","critical","MC",2012,"GLEN","Cladophora","Adult","Depth","Soft","Low","High",3.42465753424658
"367","critical","MC",2013,"GLEN","Cladophora","Adult","Depth","Soft","Low","Low",1.47260273972603
"368","critical","MC",2013,"GLEN","Cladophora","Adult","Depth","Soft","Low","Medium",1.35844748858447
"369","critical","MC",2013,"GLEN","Cladophora","Adult","Depth","Soft","Low","High",1.11872146118721
"370","critical","MC",2014,"GLEN","Cladophora","Adult","Depth","Soft","Low","Low",2.70547945205479
"371","critical","MC",2014,"GLEN","Cladophora","Adult","Depth","Soft","Low","Medium",2.59132420091324
"372","critical","MC",2014,"GLEN","Cladophora","Adult","Depth","Soft","Low","High",2.03196347031963
"373","critical","MC",2015,"GLEN","Cladophora","Adult","Depth","Soft","Low","Low",2.29963570127505
"374","critical","MC",2015,"GLEN","Cladophora","Adult","Depth","Soft","Low","Medium",2.14025500910747
"375","critical","MC",2015,"GLEN","Cladophora","Adult","Depth","Soft","Low","High",1.76457194899818
"376","critical","MC",2016,"GLEN","Cladophora","Adult","Depth","Soft","Low","Low",5.59360730593607
"377","critical","MC",2016,"GLEN","Cladophora","Adult","Depth","Soft","Low","Medium",5.28538812785388
"378","critical","MC",2016,"GLEN","Cladophora","Adult","Depth","Soft","Low","High",4.12100456621005
"379","critical","ROB",2010,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.8629980591392
"380","critical","ROB",2010,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.2122388400502
"381","critical","ROB",2010,"GLEN","Cladophora","Adult","Depth","Soft","High","High",96.8261217033908
"382","critical","ROB",2011,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.9544626593807
"383","critical","ROB",2011,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.6129326047359
"384","critical","ROB",2011,"GLEN","Cladophora","Adult","Depth","Soft","High","High",98.9298724954463
"385","critical","ROB",2012,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",100
"386","critical","ROB",2012,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.8744292237443
"387","critical","ROB",2012,"GLEN","Cladophora","Adult","Depth","Soft","High","High",98.8470319634703
"388","critical","ROB",2013,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.9315068493151
"389","critical","ROB",2013,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.8059360730594
"390","critical","ROB",2013,"GLEN","Cladophora","Adult","Depth","Soft","High","High",99.3721461187215
"391","critical","ROB",2014,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.9543378995434
"392","critical","ROB",2014,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.8059360730594
"393","critical","ROB",2014,"GLEN","Cladophora","Adult","Depth","Soft","High","High",98.972602739726
"394","critical","ROB",2015,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.9203096539162
"395","critical","ROB",2015,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.7609289617486
"396","critical","ROB",2015,"GLEN","Cladophora","Adult","Depth","Soft","High","High",99.2941712204007
"397","critical","ROB",2016,"GLEN","Cladophora","Adult","Depth","Soft","High","Low",99.8401826484018
"398","critical","ROB",2016,"GLEN","Cladophora","Adult","Depth","Soft","High","Medium",99.4063926940639
"399","critical","ROB",2016,"GLEN","Cladophora","Adult","Depth","Soft","High","High",97.7054794520548
"400","critical","MC",2010,"LA1","Cladophora","Adult","Depth","Concrete","High","Low",99.828747573924
"401","critical","MC",2010,"LA1","Cladophora","Adult","Depth","Concrete","High","Medium",98.6984815618221
"402","critical","MC",2010,"LA1","Cladophora","Adult","Depth","Concrete","High","High",95.3305171823267
"403","critical","MC",2011,"LA1","Cladophora","Adult","Depth","Concrete","High","Low",99.9886156648452
"404","critical","MC",2011,"LA1","Cladophora","Adult","Depth","Concrete","High","Medium",99.6129326047359
"405","critical","MC",2011,"LA1","Cladophora","Adult","Depth","Concrete","High","High",98.0988160291439
"406","critical","MC",2012,"LA1","Cladophora","Adult","Depth","Concrete","High","Low",100
"407","critical","MC",2012,"LA1","Cladophora","Adult","Depth","Concrete","High","Medium",99.9315068493151
"408","critical","MC",2012,"LA1","Cladophora","Adult","Depth","Concrete","High","High",98.2420091324201
"409","critical","MC",2013,"LA1","Cladophora","Adult","Depth","Concrete","High","Low",99.9657534246575
"410","critical","MC",2013,"LA1","Cladophora","Adult","Depth","Concrete","High","Medium",99.7716894977169
"411","critical","MC",2013,"LA1","Cladophora","Adult","Depth","Concrete","High","High",99.0068493150685
"412","critical","MC",2014,"LA1","Cladophora","Adult","Depth","Concrete","High","Low",99.9885844748858
"413","critical","MC",2014,"LA1","Cladophora","Adult","Depth","Concrete","High","Medium",99.8401826484018
"414","critical","MC",2014,"LA1","Cladophora","Adult","Depth","Concrete","High","High",98.2191780821918
"415","critical","MC",2015,"LA1","Cladophora","Adult","Depth","Concrete","High","Low",99.9772313296903
"416","critical","MC",2015,"LA1","Cladophora","Adult","Depth","Concrete","High","Medium",99.7723132969035
"417","critical","MC",2015,"LA1","Cladophora","Adult","Depth","Concrete","High","High",98.6680327868852
"418","critical","MC",2016,"LA1","Cladophora","Adult","Depth","Concrete","High","Low",99.7945205479452
"419","critical","MC",2016,"LA1","Cladophora","Adult","Depth","Concrete","High","Medium",99.12100456621
"420","critical","MC",2016,"LA1","Cladophora","Adult","Depth","Concrete","High","High",96.3470319634703
"421","critical","LOB",2010,"LA11","Cladophora","Adult","Depth","Soft","Low","Low",14.5336225596529
"422","critical","LOB",2010,"LA11","Cladophora","Adult","Depth","Soft","Low","Medium",14.1568672222856
"423","critical","LOB",2010,"LA11","Cladophora","Adult","Depth","Soft","Low","High",12.1132549377783
"424","critical","LOB",2011,"LA11","Cladophora","Adult","Depth","Soft","Low","Low",3.15346083788707
"425","critical","LOB",2011,"LA11","Cladophora","Adult","Depth","Soft","Low","Medium",2.95992714025501
"426","critical","LOB",2011,"LA11","Cladophora","Adult","Depth","Soft","Low","High",2.25409836065574
"427","critical","LOB",2012,"LA11","Cladophora","Adult","Depth","Soft","Low","Low",4.8972602739726
"428","critical","LOB",2012,"LA11","Cladophora","Adult","Depth","Soft","Low","Medium",4.84018264840183
"429","critical","LOB",2012,"LA11","Cladophora","Adult","Depth","Soft","Low","High",4.15525114155251
"430","critical","LOB",2013,"LA11","Cladophora","Adult","Depth","Soft","Low","Low",1.65525114155251
"431","critical","LOB",2013,"LA11","Cladophora","Adult","Depth","Soft","Low","Medium",1.54109589041096
"432","critical","LOB",2013,"LA11","Cladophora","Adult","Depth","Soft","Low","High",1.26712328767123
"433","critical","LOB",2014,"LA11","Cladophora","Adult","Depth","Soft","Low","Low",3.01369863013699
"434","critical","LOB",2014,"LA11","Cladophora","Adult","Depth","Soft","Low","Medium",2.88812785388128
"435","critical","LOB",2014,"LA11","Cladophora","Adult","Depth","Soft","Low","High",2.26027397260274
"436","critical","LOB",2015,"LA11","Cladophora","Adult","Depth","Soft","Low","Low",2.51593806921676
"437","critical","LOB",2015,"LA11","Cladophora","Adult","Depth","Soft","Low","Medium",2.3224043715847
"438","critical","LOB",2015,"LA11","Cladophora","Adult","Depth","Soft","Low","High",1.94672131147541
"439","critical","LOB",2016,"LA11","Cladophora","Adult","Depth","Soft","Low","Low",6.89497716894977
