"","TimePeriod","position","Node","Species","Life_Stage","Hydraulic","bottom_type","Type","MaxPercentage","MeanPercentage"
"1132","critical","ROB","LA8","Willow","Seedling","Shear","Soft","Low",100,64.0686362377173
"1133","critical","ROB","LA8","Willow","Seedling","Shear","Soft","Medium",100,64.0686362377173
"1134","critical","ROB","LA8","Willow","Seedling","Shear","Soft","High",100,64.0686362377173
"1135","critical","LOB","11101250","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.4514472455649
"1136","critical","MC","11101250","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.4514472455649
"1137","critical","ROB","11101250","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.4514472455649
"1138","critical","LOB","F300","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.8793962029256
"1139","critical","MC","F300","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.8793962029256
"1140","critical","ROB","F300","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.8793962029256
"1141","critical","MC","F319","Cladophora","Adult","Shear Stress","Concrete","Seasonal",100,99.9961095549331
"1142","critical","MC","F34D","Cladophora","Adult","Shear Stress","Concrete","Seasonal",100,100
"1143","critical","MC","F37BHigh","Cladophora","Adult","Shear Stress","Soft","Seasonal",9.53159041394336,6.45424836601307
"1144","critical","LOB","F37BLow","Cladophora","Adult","Shear Stress","Soft","Seasonal",16.7755991285403,11.5896358543417
"1145","critical","MC","F37BLow","Cladophora","Adult","Shear Stress","Soft","Seasonal",16.7755991285403,11.5896358543417
"1146","critical","ROB","F37BLow","Cladophora","Adult","Shear Stress","Soft","Seasonal",16.7755991285403,11.5896358543417
"1147","critical","MC","F45B","Cladophora","Adult","Shear Stress","Concrete","Seasonal",2.72331154684096,0.809212573918456
"1148","critical","LOB","F57C","Cladophora","Adult","Shear Stress","Soft","Seasonal",99.8638344226579,99.16744475568
"1149","critical","MC","F57C","Cladophora","Adult","Shear Stress","Soft","Seasonal",99.7549019607843,99.077964519141
"1150","critical","ROB","F57C","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.6109554933084
"1151","critical","LOB","GLEN","Cladophora","Adult","Shear Stress","Soft","Seasonal",99.9455337690632,99.4708994708995
"1152","critical","MC","GLEN","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.7121070650482
"1153","critical","ROB","GLEN","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.6187363834423
"1154","critical","MC","LA1","Cladophora","Adult","Shear Stress","Concrete","Seasonal",100,99.9883286647993
"1155","critical","LOB","LA11","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.6187363834423
"1156","critical","MC","LA11","Cladophora","Adult","Shear Stress","Soft","Seasonal",98.6655773420479,94.0398381574852
"1157","critical","ROB","LA11","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.7393401805167
"1158","critical","MC","LA13","Cladophora","Adult","Shear Stress","Concrete","Seasonal",100,99.7860255213196
"1159","critical","LOB","LA14","Cladophora","Adult","Shear Stress","Soft","Seasonal",98.2298474945534,84.3487394957983
"1160","critical","MC","LA14","Cladophora","Adult","Shear Stress","Soft","Seasonal",99.8910675381264,99.3697478991597
"1161","critical","ROB","LA14","Cladophora","Adult","Shear Stress","Soft","Seasonal",94.6078431372549,66.8728602552132
"1162","critical","LOB","LA2","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.9961095549331
"1163","critical","MC","LA2","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.9221910986617
"1164","critical","ROB","LA2","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.9961095549331
"1165","critical","LOB","LA20","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,80.8979147214441
"1166","critical","MC","LA20","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,80.8979147214441
"1167","critical","ROB","LA20","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,80.8979147214441
"1168","critical","LOB","LA202","Cladophora","Adult","Shear Stress","Soft","Seasonal",99.9727668845316,99.6420790538438
"1169","critical","MC","LA202","Cladophora","Adult","Shear Stress","Soft","Seasonal",0,0
"1170","critical","ROB","LA202","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.8482726423903
"1171","critical","LOB","LA3","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.9883286647993
"1172","critical","MC","LA3","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.9455337690632
"1173","critical","ROB","LA3","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,99.9766573295985
"1174","critical","LOB","LA8","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,100
"1175","critical","MC","LA8","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,100
"1176","critical","ROB","LA8","Cladophora","Adult","Shear Stress","Soft","Seasonal",100,100
"1177","critical","LOB","11101250","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",16.8042452830189,4.42321117480565
"1178","critical","MC","11101250","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,88.3582944206117
"1179","critical","ROB","11101250","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",24.3710691823899,5.73975825603516
"1180","critical","LOB","F300","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",5.52279874213836,2.58379416962994
"1181","critical","MC","F300","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,99.2071269335088
"1182","critical","ROB","F300","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",5.52279874213836,2.58379416962994
"1183","critical","MC","F319","Steelhead","Migration_Prolonged","Depth","Concrete","Seasonal",100,100
"1184","critical","MC","F34D","Steelhead","Migration_Prolonged","Depth","Concrete","Seasonal",100,100
"1185","critical","MC","F37BHigh","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",4.71698113207547,2.31128648199469
"1186","critical","LOB","F37BLow","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",2.53537735849057,0.979145312124319
"1187","critical","MC","F37BLow","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",3.18396226415094,1.41385524889378
"1188","critical","ROB","F37BLow","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",2.43710691823899,0.909070776862433
"1189","critical","MC","F45B","Steelhead","Migration_Prolonged","Depth","Concrete","Seasonal",2.88915094339623,0.797170338593405
"1190","critical","LOB","F57C","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,100
"1191","critical","MC","F57C","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,96.0222683058519
"1192","critical","ROB","F57C","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",5.22798742138365,2.41832283006213
"1193","critical","LOB","GLEN","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,100
"1194","critical","MC","GLEN","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",9.25707547169811,3.59112220492768
"1195","critical","ROB","GLEN","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",18.9858490566038,6.57663222521713
"1196","critical","MC","LA1","Steelhead","Migration_Prolonged","Depth","Concrete","Seasonal",100,100
"1197","critical","LOB","LA11","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",12.1462264150943,4.40208072333371
"1198","critical","MC","LA11","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,98.9718578768207
"1199","critical","ROB","LA11","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",5.71933962264151,2.6791382466708
"1200","critical","MC","LA13","Steelhead","Migration_Prolonged","Depth","Concrete","Seasonal",5.0314465408805,2.27520785087886
"1201","critical","LOB","LA14","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",15.9787735849057,5.60584418460449
"1202","critical","MC","LA14","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",5.22798742138365,2.46594873222564
"1203","critical","ROB","LA14","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,99.191335117624
"1204","critical","LOB","LA2","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",4.63836477987421,2.07591197077644
"1205","critical","MC","LA2","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,100
"1206","critical","ROB","LA2","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",6.28930817610063,2.95666820630281
"1207","critical","LOB","LA20","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",4.42216981132075,2.26956603351767
"1208","critical","MC","LA20","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",44.123427672956,20.2894120488128
"1209","critical","ROB","LA20","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",4.40251572327044,2.24429649173869
"1210","critical","LOB","LA202","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",1.94575471698113,0.919972138913143
"1211","critical","MC","LA202","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,100
"1212","critical","ROB","LA202","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",2.16194968553459,0.987318038208285
"1213","critical","LOB","LA3","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",8.13679245283019,3.96643487760947
"1214","critical","MC","LA3","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,100
"1215","critical","ROB","LA3","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",8.13679245283019,3.96643487760947
"1216","critical","LOB","LA8","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",14.5833333333333,5.41482648511614
"1217","critical","MC","LA8","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",100,99.9076613770674
"1218","critical","ROB","LA8","Steelhead","Migration_Prolonged","Depth","Soft","Seasonal",14.5833333333333,5.41482648511614
"1219","critical","LOB","11101250","Steelhead","Migration","Depth","Soft","Seasonal",19.437893081761,4.93130428271938
"1220","critical","MC","11101250","Steelhead","Migration","Depth","Soft","Seasonal",100,91.6917648448342
"1221","critical","ROB","11101250","Steelhead","Migration","Depth","Soft","Seasonal",26.6312893081761,6.18323410062049
"1222","critical","LOB","F300","Steelhead","Migration","Depth","Soft","Seasonal",8.41194968553459,3.33866405983068
"1223","critical","MC","F300","Steelhead","Migration","Depth","Soft","Seasonal",100,99.4897846196677
"1224","critical","ROB","F300","Steelhead","Migration","Depth","Soft","Seasonal",8.41194968553459,3.33866405983068
"1225","critical","MC","F319","Steelhead","Migration","Depth","Concrete","Seasonal",100,100
"1226","critical","MC","F34D","Steelhead","Migration","Depth","Concrete","Seasonal",100,100
"1227","critical","MC","F37BHigh","Steelhead","Migration","Depth","Soft","Seasonal",6.21069182389937,3.22000134981798
"1228","critical","LOB","F37BLow","Steelhead","Migration","Depth","Soft","Seasonal",2.59433962264151,1.01000394399943
"1229","critical","MC","F37BLow","Steelhead","Migration","Depth","Soft","Seasonal",3.85220125786164,1.73918247430073
"1230","critical","ROB","F37BLow","Steelhead","Migration","Depth","Soft","Seasonal",4.55974842767296,2.20751922436084
"1231","critical","MC","F45B","Steelhead","Migration","Depth","Concrete","Seasonal",3.10534591194969,0.9262203198225
"1232","critical","LOB","F57C","Steelhead","Migration","Depth","Soft","Seasonal",100,100
"1233","critical","MC","F57C","Steelhead","Migration","Depth","Soft","Seasonal",100,99.9496981891348
"1234","critical","ROB","F57C","Steelhead","Migration","Depth","Soft","Seasonal",5.22798742138365,2.41832283006213
"1235","critical","LOB","GLEN","Steelhead","Migration","Depth","Soft","Seasonal",100,100
"1236","critical","MC","GLEN","Steelhead","Migration","Depth","Soft","Seasonal",10.8687106918239,4.03728714003096
"1237","critical","ROB","GLEN","Steelhead","Migration","Depth","Soft","Seasonal",38.5809748427673,11.6010660398449
"1238","critical","MC","LA1","Steelhead","Migration","Depth","Concrete","Seasonal",100,100
"1239","critical","LOB","LA11","Steelhead","Migration","Depth","Soft","Seasonal",14.0133647798742,4.91830701188262
"1240","critical","MC","LA11","Steelhead","Migration","Depth","Soft","Seasonal",100,99.9804381846635
"1241","critical","ROB","LA11","Steelhead","Migration","Depth","Soft","Seasonal",6.36792452830189,2.92602048348793
"1242","critical","MC","LA13","Steelhead","Migration","Depth","Concrete","Seasonal",5.71933962264151,2.67915142848707
"1243","critical","LOB","LA14","Steelhead","Migration","Depth","Soft","Seasonal",17.7083333333333,6.41102906748668
"1244","critical","MC","LA14","Steelhead","Migration","Depth","Soft","Seasonal",5.42452830188679,2.61180552919192
"1245","critical","ROB","LA14","Steelhead","Migration","Depth","Soft","Seasonal",100,99.9720545495193
"1246","critical","LOB","LA2","Steelhead","Migration","Depth","Soft","Seasonal",5.01179245283019,2.23306558428137
"1247","critical","MC","LA2","Steelhead","Migration","Depth","Soft","Seasonal",100,100
"1248","critical","ROB","LA2","Steelhead","Migration","Depth","Soft","Seasonal",6.80031446540881,3.23154862086566
"1249","critical","LOB","LA20","Steelhead","Migration","Depth","Soft","Seasonal",4.79559748427673,2.45475737021711
"1250","critical","MC","LA20","Steelhead","Migration","Depth","Soft","Seasonal",71.1674528301887,44.8041366648529
"1251","critical","ROB","LA20","Steelhead","Migration","Depth","Soft","Seasonal",4.77594339622642,2.44071873589546
"1252","critical","LOB","LA202","Steelhead","Migration","Depth","Soft","Seasonal",2.10298742138365,0.976087130750964
"1253","critical","MC","LA202","Steelhead","Migration","Depth","Soft","Seasonal",100,100
"1254","critical","ROB","LA202","Steelhead","Migration","Depth","Soft","Seasonal",2.26022012578616,1.03224166803757
"1255","critical","LOB","LA3","Steelhead","Migration","Depth","Soft","Seasonal",10.8490566037736,5.05787608249075
"1256","critical","MC","LA3","Steelhead","Migration","Depth","Soft","Seasonal",100,100
"1257","critical","ROB","LA3","Steelhead","Migration","Depth","Soft","Seasonal",10.8490566037736,5.05787608249075
"1258","critical","LOB","LA8","Steelhead","Migration","Depth","Soft","Seasonal",22.5432389937107,8.49007831053407
"1259","critical","MC","LA8","Steelhead","Migration","Depth","Soft","Seasonal",100,100
"1260","critical","ROB","LA8","Steelhead","Migration","Depth","Soft","Seasonal",22.5432389937107,8.49007831053407
"1261","critical","LOB","11101250","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",28.1053459119497,6.53687586736351
"1262","critical","MC","11101250","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,99.7529200359389
"1263","critical","ROB","11101250","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",32.1933962264151,7.44050255410872
"1264","critical","LOB","F300","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",19.0251572327044,7.40288165048994
"1265","critical","MC","F300","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",98.3883647798742,94.9889325470643
"1266","critical","ROB","F300","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",19.0251572327044,7.40288165048994
"1267","critical","MC","F319","Steelhead","Migration_Prolonged","Velocity","Concrete","Seasonal",99.8034591194968,99.1610960311133
"1268","critical","MC","F34D","Steelhead","Migration_Prolonged","Velocity","Concrete","Seasonal",99.3317610062893,98.420699775171
"1269","critical","MC","F37BHigh","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",23.8993710691824,15.7311004391127
"1270","critical","LOB","F37BLow","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",2.77122641509434,1.15860255874872
"1271","critical","MC","F37BLow","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",11.2421383647799,6.56628449944954
"1272","critical","ROB","F37BLow","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",37.0479559748428,28.1345172713429
"1273","critical","MC","F45B","Steelhead","Migration_Prolonged","Velocity","Concrete","Seasonal",6.30896226415094,3.10560954827497
"1274","critical","LOB","F57C","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",99.7051886792453,99.1304483082984
"1275","critical","MC","F57C","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,99.8261318434717
"1276","critical","ROB","F57C","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",6.74135220125786,3.091505004872
"1277","critical","LOB","GLEN","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,99.980359093766
"1278","critical","MC","GLEN","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",19.123427672956,6.62714494514256
"1279","critical","ROB","GLEN","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,99.8709895642197
"1280","critical","MC","LA1","Steelhead","Migration_Prolonged","Velocity","Concrete","Seasonal",100,99.9270122833437
"1281","critical","LOB","LA11","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",21.2460691823899,7.51407027068068
"1282","critical","MC","LA11","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,99.980359093766
"1283","critical","ROB","LA11","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",11.3993710691824,4.14400712450806
"1284","critical","MC","LA13","Steelhead","Migration_Prolonged","Velocity","Concrete","Seasonal",99.8624213836478,99.1961596623768
"1285","critical","LOB","LA14","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",99.9606918238994,99.646859142275
"1286","critical","MC","LA14","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",9.68946540880503,3.84641444052154
"1287","critical","ROB","LA14","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,99.9551027338032
"1288","critical","LOB","LA2","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",5.75864779874214,2.71265960543133
"1289","critical","MC","LA2","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,99.8708972915058
"1290","critical","ROB","LA2","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",7.95990566037736,3.96083260569708
"1291","critical","LOB","LA20","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",5.68003144654088,3.11662954667206
"1292","critical","MC","LA20","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,86.9106541766321
"1293","critical","ROB","LA20","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",5.68003144654088,3.10259091235041
"1294","critical","LOB","LA202","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",2.49606918238994,1.12485710911169
"1295","critical","MC","LA202","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",100,100
"1296","critical","ROB","LA202","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",2.65330188679245,1.20902300596029
"1297","critical","LOB","LA3","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",99.7641509433962,98.5416033939486
"1298","critical","MC","LA3","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",99.312106918239,98.1680966300951
"1299","critical","ROB","LA3","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",99.7641509433962,98.5416033939486
"1300","critical","LOB","LA8","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",99.3317610062893,98.3504934217464
"1301","critical","MC","LA8","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",98.5849056603774,96.8244345528095
"1302","critical","ROB","LA8","Steelhead","Migration_Prolonged","Velocity","Soft","Seasonal",99.3514150943396,98.3645188742518
"1303","critical","LOB","11101250","Steelhead","Migration","Velocity","Soft","Seasonal",28.1053459119497,6.53687586736351
"1304","critical","MC","11101250","Steelhead","Migration","Velocity","Soft","Seasonal",100,99.7529200359389
"1305","critical","ROB","11101250","Steelhead","Migration","Velocity","Soft","Seasonal",32.1933962264151,7.44050255410872
"1306","critical","LOB","F300","Steelhead","Migration","Velocity","Soft","Seasonal",20.2633647798742,8.19400153541796
"1307","critical","MC","F300","Steelhead","Migration","Velocity","Soft","Seasonal",99.5479559748428,98.8330533515559
"1308","critical","ROB","F300","Steelhead","Migration","Velocity","Soft","Seasonal",20.2633647798742,8.19400153541796
"1309","critical","MC","F319","Steelhead","Migration","Velocity","Concrete","Seasonal",100,99.8877304708756
"1310","critical","MC","F34D","Steelhead","Migration","Velocity","Concrete","Seasonal",99.9410377358491,99.6802223192404
"1311","critical","MC","F37BHigh","Steelhead","Migration","Velocity","Soft","Seasonal",23.8993710691824,15.7311004391127
"1312","critical","LOB","F37BLow","Steelhead","Migration","Velocity","Soft","Seasonal",2.77122641509434,1.15860255874872
"1313","critical","MC","F37BLow","Steelhead","Migration","Velocity","Soft","Seasonal",11.2421383647799,6.56628449944954
"1314","critical","ROB","F37BLow","Steelhead","Migration","Velocity","Soft","Seasonal",37.0479559748428,28.1345172713429
"1315","critical","MC","F45B","Steelhead","Migration","Velocity","Concrete","Seasonal",6.81996855345912,3.23195725716985
"1316","critical","LOB","F57C","Steelhead","Migration","Velocity","Soft","Seasonal",99.9803459119497,99.8064777554214
"1317","critical","MC","F57C","Steelhead","Migration","Velocity","Soft","Seasonal",100,100
"1318","critical","ROB","F57C","Steelhead","Migration","Velocity","Soft","Seasonal",6.76100628930818,3.09712045860066
"1319","critical","LOB","GLEN","Steelhead","Migration","Velocity","Soft","Seasonal",100,100
"1320","critical","MC","GLEN","Steelhead","Migration","Velocity","Soft","Seasonal",19.123427672956,6.62714494514256
"1321","critical","ROB","GLEN","Steelhead","Migration","Velocity","Soft","Seasonal",100,100
"1322","critical","MC","LA1","Steelhead","Migration","Velocity","Concrete","Seasonal",100,100
"1323","critical","LOB","LA11","Steelhead","Migration","Velocity","Soft","Seasonal",21.4229559748428,7.60663298448975
"1324","critical","MC","LA11","Steelhead","Migration","Velocity","Soft","Seasonal",100,100
"1325","critical","ROB","LA11","Steelhead","Migration","Velocity","Soft","Seasonal",11.6155660377358,4.27020983342402
"1326","critical","MC","LA13","Steelhead","Migration","Velocity","Concrete","Seasonal",100,99.6421268702361
"1327","critical","LOB","LA14","Steelhead","Migration","Velocity","Soft","Seasonal",100,99.9273154651177
"1328","critical","MC","LA14","Steelhead","Migration","Velocity","Soft","Seasonal",9.68946540880503,3.84641444052154
"1329","critical","ROB","LA14","Steelhead","Migration","Velocity","Soft","Seasonal",100,100
"1330","critical","LOB","LA2","Steelhead","Migration","Velocity","Soft","Seasonal",5.75864779874214,2.71265960543133
"1331","critical","MC","LA2","Steelhead","Migration","Velocity","Soft","Seasonal",100,100
"1332","critical","ROB","LA2","Steelhead","Migration","Velocity","Soft","Seasonal",7.95990566037736,3.96083260569708
"1333","critical","LOB","LA20","Steelhead","Migration","Velocity","Soft","Seasonal",5.75864779874214,3.13346272604178
"1334","critical","MC","LA20","Steelhead","Migration","Velocity","Soft","Seasonal",100,87.1181886918998
"1335","critical","ROB","LA20","Steelhead","Migration","Velocity","Soft","Seasonal",5.75864779874214,3.12223181858446
"1336","critical","LOB","LA202","Steelhead","Migration","Velocity","Soft","Seasonal",2.49606918238994,1.12485710911169
"1337","critical","MC","LA202","Steelhead","Migration","Velocity","Soft","Seasonal",100,100
"1338","critical","ROB","LA202","Steelhead","Migration","Velocity","Soft","Seasonal",2.65330188679245,1.20902300596029
"1339","critical","LOB","LA3","Steelhead","Migration","Velocity","Soft","Seasonal",100,99.2934546482248
"1340","critical","MC","LA3","Steelhead","Migration","Velocity","Soft","Seasonal",100,99.6773355014785
"1341","critical","ROB","LA3","Steelhead","Migration","Velocity","Soft","Seasonal",100,99.2934546482248
"1342","critical","LOB","LA8","Steelhead","Migration","Velocity","Soft","Seasonal",99.8624213836478,99.467072350244
"1343","critical","MC","LA8","Steelhead","Migration","Velocity","Soft","Seasonal",99.5872641509434,98.9228742475819
"1344","critical","ROB","LA8","Steelhead","Migration","Velocity","Soft","Seasonal",99.8624213836478,99.467072350244
"1345","Annual","LOB","11101250","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1346","Annual","MC","11101250","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1347","Annual","ROB","11101250","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1348","Annual","LOB","F300","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1349","Annual","MC","F300","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1350","Annual","ROB","F300","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1351","Annual","MC","F319","Willow","Adult","StreamPower","Concrete","Seasonal",100,100
"1352","Annual","MC","F34D","Willow","Adult","StreamPower","Concrete","Seasonal",100,100
"1353","Annual","MC","F37BHigh","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1354","Annual","LOB","F37BLow","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1355","Annual","MC","F37BLow","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1356","Annual","ROB","F37BLow","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1357","Annual","MC","F45B","Willow","Adult","StreamPower","Concrete","Seasonal",100,100
"1358","Annual","LOB","F57C","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1359","Annual","MC","F57C","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1360","Annual","ROB","F57C","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1361","Annual","LOB","GLEN","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1362","Annual","MC","GLEN","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1363","Annual","ROB","GLEN","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1364","Annual","MC","LA1","Willow","Adult","StreamPower","Concrete","Seasonal",100,100
"1365","Annual","LOB","LA11","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1366","Annual","MC","LA11","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1367","Annual","ROB","LA11","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1368","Annual","MC","LA13","Willow","Adult","StreamPower","Concrete","Seasonal",100,100
"1369","Annual","LOB","LA14","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1370","Annual","MC","LA14","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1371","Annual","ROB","LA14","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1372","Annual","LOB","LA2","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1373","Annual","MC","LA2","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1374","Annual","ROB","LA2","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1375","Annual","LOB","LA20","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1376","Annual","MC","LA20","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1377","Annual","ROB","LA20","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1378","Annual","LOB","LA202","Willow","Adult","StreamPower","Soft","Seasonal",100,99.990854476856
"1379","Annual","MC","LA202","Willow","Adult","StreamPower","Soft","Seasonal",100,99.8024346629813
"1380","Annual","ROB","LA202","Willow","Adult","StreamPower","Soft","Seasonal",100,99.990854476856
"1381","Annual","LOB","LA3","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1382","Annual","MC","LA3","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1383","Annual","ROB","LA3","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1384","Annual","LOB","LA8","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1385","Annual","MC","LA8","Willow","Adult","StreamPower","Soft","Seasonal",100,100
"1386","Annual","ROB","LA8","Willow","Adult","StreamPower","Soft","Seasonal",100,100
